Nocona Airport,Nocona
Priest Lake Usfs Airport,Nordman
Miller Airport,North Benton
Norwalk Huron County Airport,Norwalk
Hopkins Field,Nucla
Allen Parish Airport,Oakdale
Oakridge State Airport,Oakridge
Jumbolair-Greystone Airport,Ocala
Leeward Air Ranch Airport,Ocala/Belleview
Downtown Airpark,Oklahoma City
Okolona Municipal-Richard Stovall Field,Okolona
Oliver Springs Inc Airport,Oliver Springs
North Omaha Airport,Omaha
Omak Airport,Omak
Orange City Municipal Airport,Orange City
Orange Grove Naval Auxiliary Landing Field,Orange Grove
Orr Regional Airport,Orr
Pioneer Airport,Oshkosh
Putnam County Airport,Ottawa
Echo Bay Airport,Overton
Green Castle Airport,Oxford
Ozark Franklin County Airport,Ozark
Ozona Municipal Airport,Ozona
Metropolitan Airport,Palmer
South Fulton Airport,Palmetto
Zelmer Memorial Airpark Inc Airport,Palmyra
Kirk Field,Paragould
Henry County Airport,Paris
Edgar County Airport,Paris
Park Falls Municipal Airport,Park Falls
Paxton Airport,Paxton
Pleasant Valley Airport,Peoria
Mid-State Regional Airport,Philipsburg
Picayune Municipal Airport,Picayune
Pierson Municipal Airport,Pierson
Pine Ridge Airport,Pine Ridge
Pine River Regional Airport,Pine River
Pineville Municipal Airport,Pineville
Piseco Airport,Piseco
Alexandria Field Airport,Pittstown
Coral Creek Airport,Placida
Sher-Wood Airport,Plentywood
Plymouth Municipal Airport,Plymouth
Pocahontas Municipal Airport,Pocahontas
Polacca Airport,Polacca
Polson Airport,Polson
Vaughan Ranch Airfield,Port Orchard
Port Orchard Airport,Port Orchard
Portales Municipal Airport,Portales
Fillmore County Airport,Preston
Priest River Municipal Airport,Priest River
Princeton Municipal Airport,Princeton
Quanah Municipal Airport,Quanah
Pegasus Airpark,Queen Creek
Ranger Municipal Airport,Ranger
Ravendale Airport,Ravendale
Ray Community Airport,Ray
John Bell Williams Airport,Raymond
Flying W Airport,Raymondville
Tri-County Air Service Airport,Raywood
Rancho Tehama Airport,Red Bluff
Red Cloud Municipal Airport,Red Cloud
Red Devil Airport,Red Devil
Redfield Municipal Airport,Redfield
Big Bend Ranch State Park Airport,Redford
North Pickens Airport,Reform
Swinton Smith Field at Reidsville Municipal Airport,Reidsville
Flying M Ranch Airport,Reklaw
Roanoke Municipal Airport,Roanoke
Halifax County Airport,Roanoke Rapids
Heathrow Airport,Robinson
Rockford Municipal Airport,Rockford
Rolla Downtown Airport,Rolla
Rushford Municipal Airport - Robert W Bunke Field,Rushford
Sabetha Municipal Airport,Sabetha
Saguache Municipal Airport,Saguache
Salado Airport,Salado
Salem Airport,Salem
Sallisaw Municipal Airport,Sallisaw
Flying B Ranch Landing Strip,Salmon
Twin-Oaks Airport,San Antonio
San Saba County Municipal Airport,San Saba
Kaolin Field,Sandersville
Sandusky City Airport,Sandusky
Mc Kinnon Airpark,Sandy
Shively Field,Saratoga
Sauk Centre Municipal Airport,Sauk Centre
Savannah Hardin County Airport,Savannah
Schroon Lake Airport,Schroon Lake
Scobey Airport,Scobey
Sebewaing Township Airport,Sebewaing
Seeley Lake Airport,Seeley Lake
Gaines County Airport,Seminole
Shelby Community Airport,Shelby
Turkey Mountain Airport,Shell Knob
Silver Lake F S Strip,Silver Lake
Sisseton Municipal Airport,Sisseton
Sisters Eagle Air Airport,Sisters
Allen H Tigert Airport,Soda Springs
Soldier Bar US Forest Service Airport,Soldier Bar
Swaids Field,Springfield
Avery County Morrison Field,Spruce Pine
Stanford Field,St Anthony
St Clair Regional Airport,St Clair
St Elmo Airport,St Elmo
Cheyenne County Municipal Airport,St Francis
St Louis Metro-East Airport/Shafer Field,St Jacob
St James Municipal Airport,St James
St Marys Airport,St Marys
Montgomery County Airport,Star
Stehekin State Airport,Stehekin
Stony River 2 Airport,Stony River
Stormville Airport,Stormville
Sublette Municipal Airport,Sublette
Southland Field,Sulphur
Summerdale Naval Outlying Field,Summerdale
Summerland Key Cove Airport,Summerland Key
Sumter Airport,Sumter
Superior Municipal Airport,Superior
Mineral County Airport,Superior
Hawkins County Airport,Surgoinsville
Braxton County Airport,Sutton
Emanuel County Airport,Swainsboro
Ross International Airport,Sweetgrass
Talihina Municipal Airport,Talihina
Pittsburgh NorthEast Airport,Tarentum
Teague Municipal Airport,Teague
Mountain Valley Airport,Tehachapi
Tekamah Municipal Airport,Tekamah
Thayer Memorial Airport,Thayer
The Sea Ranch Airport,The Sea Ranch
Murphy Hot Springs Airport,Three Creek
Toledo State Airport,Toledo
Bloyer Field,Tomah
Tomahawk Regional Airport,Tomahawk
Tower Municipal Airport,Tower
Tribune Municipal Airport,Tribune
Harvey Young Airport,Tulsa
Ralph M Sharpe Airport,Tunica
Twisp Municipal Airport,Twisp
Everett-Stewart Regional Airport,Union City
Vashon Municipal Airport,Vashon
Wilbarger County Airport,Vernon
Vernonia Airfield,Vernonia
Osborne Airport,Victorville
Concordia Parish Airport,Vidalia
Anson County Airport - Jeff Cloud Field,Wadesboro
Wakonda Beach State Airport,Waldport
Noahs Ark Airport,Waldron
Wall Municipal Airport,Wall
GHSA-Wallis Glideport,Wallis
Spanish Peaks Airfield,Walsenburg
Cold Meadows US Forest Service Airport,Warren
Wasco State Airport,Wasco
Waukon Municipal Airport,Waukon
Waunakee Airport,Waunakee
Wautoma Municipal Airport,Wautoma
Humphreys County Airport,Waverly
Pike County Airport,Waverly
Waverly Municipal Airport,Waverly
Jaars Townsend Airport,Waxhaw
Waynesboro Municipal Airport,Waynesboro
Voyager Village Airstrip,Webster
The Sigurd Anderson Airport,Webster
Love Field,Weirsdale
Owl Canyon Gliderport,Wellington
Farias Wheel Airport,Wellington
Wells Municipal Airport,Wells
West Branch Community Airport,West Branch
Eagles Nest Airport,West Creek
Richmond Airport,West Kingston
Wellington Aero Club Airport,West Palm Beach
Mccharen Field,West Point
Silver West Airport,Westcliffe
Westfield Airport,Westfield
Triangle Airpark,White Hills
White Mountain Airport,White Mountain
White Sulphur Springs Airport,White Sulphur Springs
Whittier Airport,Whittier
Wilbur Airport,Wilbur
Willard Municipal Airport,Willard
Willmar Municipal Airport John L Rice Field (1934),Willmar
Willow Airport,Willow
Willow Springs Memorial Airport,Willow Springs
Clinton County Airport,Wilmington
Wimauma Air Park,Wimauma
Arens Field,Winamac
Winifred Airport,Winifred
Winner Regional Airport,Winner
Winnsboro Municipal Airport,Winnsboro
Winters Municipal Airport,Winters
Winterset Madison County Airport,Winterset
Methow Valley State Airport,Winthrop
Roosevelt Memorial Airport,Woodbury
Triple Tree Airport,Woodruff
Yates Center Airport,Yates Center
Reed Ranch Airport,Yellow Pine
Cougar Mountain Airfield,Yelm
Chapman Ranch Airstrip,Young
Riverside Airport,Zanesville
Ottawa Executive Airport,Zeeland
Orlando North Airpark,Zellwood
Bob White Field,Zellwood
Akiachak Seaplane Base,Akiachak
Campbell Lake Seaplane Base,Anchorage
Anvik Seaplane Base,Anvik
Bethel Seaplane Base,Bethel
Cape Pole Seaplane Base,Cape Pole
Animas Air Park,Durango
Folsom Lake Seaplane Base,Folsom
Friday Harbor Seaplane Base,Friday Harbor
Lake Brooks Seaplane Base,Katmai National Park
Merrimack Valley Seaplane Base,Methuen
Lake Berryessa Seaplane Base,Napa
Air Orlando Heliport,Orlando
Will Rogers Wiley Post Memorial Seaplane Base,Renton
Seattle Seaplanes Seaplane Base,Seattle
Waikoloa Heliport,Waikoloa Village
Yuma Regional Medical Center Heliport,Yuma
Alameda Naval Air Station,Alameda
Coalinga Airport (1936),
Berz-Macomb Airport,
Amchitka West Airfield,Amchitka Island
Hoover Dam Lodge Heliport,Boulder City
Greater Southwest International Airport-Amon Carter Field,Fort Worth
Kaanapali Airport,Lahaina
Havasu Airpark,Lake Havasu City
Tuweep Airport,Littlefield
Norfolk Naval Station Airport,Norfolk
Bellows AFS (Bellows Field),Waimanalo
Aleknagik / New Airport,Aleknagik
Merle K (Mudhole) Smith Airport,Cordova
Wrangell Airport,Wrangell
Akutan Seaplane Base,Akutan
Anvik Airport,Anvik
Williston Basin International Airport,Williston
Naval Air Station Meridian / McCain Field,Lauderdale
McComb-Pike County Airport / John E Lewis Field,McComb
Ladd Army Airfield,Fairbanks
Phillips Army Air Field,Aberdeen Proving Grounds(Aberdeen)
Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk
Buckland Airport,Buckland
Northeast Iowa Regional Airport,Charles City
Deering Airport,Deering
Mc Entire Joint National Guard Base,Eastover
Muir Army Air Field (Fort Indiantown Gap) Airport,Fort Indiantown Gap(Annville)
Marshall Army Air Field,Fort Riley (Junction City)
Fort Yukon Airport,Fort Yukon
Wendell H Ford Airport,Hazard
Julian Carroll Airport,Jackson
Kake Airport,Kake
Bob Baker Memorial Airport,Kiana
Klawock Airport,Klawock
Lakehurst Maxfield Field Airport,Lakehurst
Desert Rock Airport,Mercury
Monticello Municipal Ellis Field,Monticello
Nenana Municipal Airport,Nenana
Platinum Airport,Platinum
Port Clarence Coast Guard Station,Port Clarence
Port Heiden Airport,Port Heiden
Quantico Marine Corps Airfield / Turner Field,Quantico
Savoonga Airport,Savoonga
Shishmaref Airport,Shishmaref
Togiak Airport,Togiak Village
Wainwright Airport,Wainwright
Wilmington Airpark,Wilmington
Chevak Airport,Chevak
Kalskag Airport,Kalskag
Selawik Airport,Selawik
Akutan Airport,Akutan
Birch Creek Airport,Birch Creek
Chuathbaluk Airport,Chuathbaluk
Grayling Airport,Grayling
May Creek Airport,May Creek
Nunam Iqua Airport,Nunam Iqua
Nunapitchuk Airport,Nunapitchuk
Wasilla Creek Airpark,Palmer
Takotna Airport,Takotna
Teller Airport,Teller
Wales Airport,Wales
Yakataga Airport,Yakataga
Eek Airport,Eek
Goodnews Airport,Goodnews
Kaltag Airport,Kaltag
Collensville/twincreek,
Bob Jenkins,
Ski Valley Airport,
Ellensburg (Rotor Ranch) Airport,
Abbeville Airport,Abbeville
Abernathy Municipal Airport,Abernathy
Ackerman Choctaw County Airport,Ackerman
Old Hoppe Place Airport,Agua Dulce
Akhiok Airport,Akhiok
Akiak Airport,Akiak
Alakanuk Airport,Alakanuk
Alamo Landing Field,Alamo
Timberon Airport,Alamogordo
Dale Hollow Regional (Petro Field) Airport,Albany
Albia Municipal Airport,Albia
Reapers Field,Albion
Albion Municipal Airport,Albion
Northern Lights Airport,Alburg
Mercer County Airport,Aledo
Aleknagik Mission Lodge Airport,Aleknagik
Alexandria Airport,Alexandria
George Downer Airport,Aliceville
Alkali Lake State Airport,Alkali Lake
Allakaket Airport,Allakaket
Amana Airport,Amana
Amanda Airport,Amanda
Buffalo Airport,Amarillo
Merlin Aerodrome,Amelia Court House
American Creek Airport,American Creek
Sycamore Airport,Amite
Lofty Redwoods Airport,Anchor Bay
Bold Airport,Anchorage
Flying Crown Airport,Anchorage
Campbell Airstrip,Anchorage
East Penn Airport,Andreas
Robert F Swinnie Airport,Andrews
Angel Fire Airport,Angel Fire
Bailes Airport,Angleton
Cielo Dorado Estates Airport,Anthony
Lake Riverside Estates Airport,Anza
Carter Airport,Apopka
Foster Field,Apple River
Appleton Municipal Airport,Appleton
Peach Orchard Airport,Archer
Arco Butte County Airport,Arco
Ardmore Airport,Ardmore
Argyle Airport,Argyle
Dexter B Florence Memorial Field,Arkadelphia
Arlington Municipal Airport,Arlington
Arlington Municipal Airport,Arlington
Spencer Field,Asheboro
Harold Krier Field,Ashland
Ashland/Lineville Airport,Ashland/Lineville
David's Airport,Athens
Silverwood Airport,Athol
Western Spur Airport,Athol
Atka Airport,Atka
Stuart Atkinson Municipal Airport,Atkinson
Weatherby US Forest Service Airport,Atlanta
Graham US Forest Service Airport,Atlanta
Casco Cove Coast Guard Station,Attu
Aubry Field,Aubrey
Aubry Field2,Aubrey
Farington Field,Auburn
Woodruff County Airport,Augusta
Lesters Field,Augusta
Augusta Airport,Augusta
Benchmark Airport,Augusta
Jerry Sumners Sr Aurora Municipal Airport,Aurora
Simons Airport,Aurora
Bud Dryden Airport,Austin
Seidel Ranch Airport,Austin
Candy Lake Estate Airport,Avant
Avenal Gliderport,Avenal
Flying Oaks Airport,Azle
Moore Private Airport,Azle
Babb Airport,Babb
Backus Municipal Airport,Backus
Santa Maria Ranch Airport,Bagdad
Beacon Station Airport,Baker
Skypark Estates Owners Assoc Airport,Baker
Bald Knob Municipal Airport,Bald Knob
Freps Airport,Bald Knob
FFS Field,Bald Knob
Collisons Field,Bald Knob
Jps Field,"Bald Knob, AR"
Morgan's Airport,Ballston
Bancroft Municipal Airport,Bancroft
Flying L Airport,Bandera
Prison Canyon Ranch Airport,Bandera
Greene County Parachute Center Airport,Bardstown
Barnesville Bradfield Airport,Barnesville
Baroda Airport,Baroda
Barron Municipal Airport,Barron
Sky Bryce Airport,Basye
Harry S Truman Regional Airport,Bates City
Hillenbrand Industries Airport,Batesville
Cedars North Airpark,Battle Ground
Fehmel Dusting Service Airport,Bay City
Thigpen Field,Bay Springs
Beach Airport,Beach
Flying Circus Aerodrome,Bealeton
Hoppe Airspray,Beaman
Bear Creek 3 Airport,Bear Creek
Bear Creek 1 Airport,Bear Creek
Bear Valley Airport,Bear Valley
Ward Airpark,Beasley
Beaver Marsh State Airport,Beaver Marsh
Johnson Fox Field,Bedford
Hawk Ridge Airport,Bedford
Miller Airport,Bedford
Robinson Airport,Bedford
Windy Ridge Airport,Bedford
Heiner Airport,Bedford
Willow Creek Airport,Bedford
Bedford Municipal Airport,Bedford
Red Roof Airport,Beecher
Southern Seaplane Airport,Belle Chasse
Belle Plaine Municipal Airport,Belle Plaine
Nagel and Schultz Airport,Belle Plaine
Aero Estates Airport,Belleville
Sanctuary Airport,Bellflower
Belmond Municipal Airport,Belmond
Beluga Airport,Beluga
Beluga River Airport,Beluga
Untied Acres Airport,Belvidere
Benson Municipal Airport,Benson
Benton Municipal Airport,Benton
Potomac Airpark,Berkeley Springs
Bernard US Forest Service Airport,Bernard
Barefoot Airport,Big Lake
Big Mountain Airport,Big Mountain
Alert Field,Big Sandy
Big Sandy Airport,Big Sandy
Bison Municipal Airport,Bison
Wolf River Landing Strip,Black Creek
Hickman Airport,Black Oak
Black Rapids Airport,Black Rapids
Lewis Airport,Black River Falls
Blair Executive Airport,Blair
Rocky Top Ranch Airport,Blanco
Cypress Lakes Airport,Bloomingdale
Broadt Personal Use Airport,Bloomsburg
Blue Earth Municipal Airport,Blue Earth
Aha Quin Airport,Blythe
Boardman Airport,Boardman
George R Carr Memorial Air Field,Bogalusa
Boise City Airport,Boise City
Bonita Airport,Bonita
Eckhart International Airport,Bonners Ferry
Boone Inc Airport,Boone
Booneville Baldwyn Airport,Booneville/Baldwyn
Boulder Airstrip,Boulder
Boulder Junction Payzer Airport,Boulder Junction
Boundary Airport,Boundary
Bowman Municipal Airport,Bowman
Willis Gliderport,Boynton Beach
Bobs,Bradford
Goads field,Bradford
Branson West Airport,Branson West
Brewer Airport,Brewer
Bridgeport-Cahill Field,Bridgeport
FLF Gliderport,Briggs
Stiletto Airpark,Briggs
Brighton Van-Aire Estates Airport,Brighton
Kibs Air Park,Bristol
Jones Memorial Airport,Bristow
Britton Municipal Airport,Britton
Baublitz Commercial Airport,Brogue
Brookline Airport,Brookline
Shamrock Field,Brooklyn
Mikeska Field,Brookshire
Schaney's Lair Airport,Brookville
Clarissa Municipal Airport,Browerville
Resaca Airstrip,Brownsville
Buffalo Airfield,Buffalo
Clarence Aerodrome,Buffalo
Buffalo Municipal Airport,Buffalo
Bunkie Municipal Airport,Bunkie
Crooked Creek Airport,Bunn
Stag Air Park,Burgaw
Serenity Farm Airport,Burgess
Black Diamond Airport,Burlington
Indian Springs Airport,Burnet
Falconhead Airport,Burneyville
Mountain Air Airport,Burnsville
Butler-Choctaw County Airport,Butler
Butlerville Field,Butlerville
Crane Field,Cadott
Caldwell Municipal Airport,Caldwell
Hubler Field,Caldwell
Hester Memorial Airport,Calhoun Falls
Cliff Hatfield Memorial Airport,Calipatria
Callaghan Ranch Airport,Callaghan
Chapin Field,Cambridge
Cambridge Municipal Airport,Cambridge
Benton County Airport,Camden
Dean Field,Cameron
Ray S Miller Army Air Field,Camp Ripley
Montezuma Airport,Camp Verde
Campbell Municipal Airport,Campbell
Workman Airpark,Canby
Thompson Field,Canton
Cantwell Airport,Cantwell
Canyon Lake Airport,Canyon Lake
Cape Simpson Airport,Cape Simpson
Carlisle Municipal Airport,Carlisle
Black Pond Airfield,Carmel Hamlet
Carmi Municipal Airport,Carmi
Tuscola Area Airport,Caro
Twin Airpark,Caroleen
Carrabelle Thompson Airport,Carrabelle
Black I Ranch Airport,Carrier
Carrington Municipal Airport,Carrington
Carrizozo Municipal Airport,Carrizozo
Nimsick Airport,Carthage
Cash field,Cash
Cashmere-Dryden Airport,Cashmere
Cassville Municipal Airport,Cassville
Long Island Airpark,Catawba
Cayuse Creek /US Forest Service Airport,Cayuse Creek
Sugar Loaf Resort Airport,Cedar
